grant_id,title,abstract,funder,status,amount_gbp,start_date,end_date,source_url
CA075234-AD9A-4B24-BC33-002B6AE639BD,"Integrating and developing human, social, and organizational capital in the workplace","The notion of capital crops up a great deal in the business, management and allied academic literatures. This Fellowship is based at the Institute of Work Psychology, where our core interests concern human and social capital i.e. the individual attributes and relationship ties that assist in achieving effective performance now and in the future. We are also interested in human and social capital that enables people to meet their own personal career objectives.

However, of course the notion of capital extends much further than this. In a business context it can be thought of as the sum total of the money, property and other valuables available to an organisation, especially in regards to investing in future organisational effectiveness. This can mean that the human and social aspects of capital are rather overlooked. Likewise, the applied psychology/HRM approaches to capital can neglect the more material and financial aspects.

The overall aim of this project is therefore to bring together different perspectives on capital in the context of work organisations, in order to construct a holistic view of what we at this stage choose to call Organisational Capital Development (the name may change). We have a particular interest in human and social capital, and these will be our starting point, but we will want to apply ideas in these forms of capital to other forms of capital, and vice versa. More than that, however, we also wish to develop ideas and tools for ensuring the organisational change to promote the development of organisational capital is successful. 

Specifically, we plan to address three broad questions:

1) How do senior managers in organisations decide what their employees should do which will add the most value? 

2) How can people working in organisations be deployed and developed in such a way that they contribute both to the organisation's capital and to their own human and social capital (i.e. their employability)? 

3) How can organisational behaviours be changed in the light of growing evidence that investment in organisational capital leads to competitive advantage?

A careful review of existing relevant literatures and some creative manipulation of ideas and findings in them will be essential in order to ground this work and enable it to move in innovative directions. It is likely that in-depth qualitative data will be collected to address questions 1 and 3 above, in the forms of managers verbalising thought processes in a similar way to (for example) some of the research on expertise (question 1), and a case study approach with one or a very small number of organisations committed to making changes (question 3). Question 2 may be addressed using survey methodology, because although it is quite broad, many of the key parameters are laid out in the organisational career management literature, especially talent management and succession planning. However, the methods to be used are not certain at this stage.

Outcomes will include a PhD for the Fellow, and also vigorous promotion of ideas and findings about organisational capital and its development in both academic and user communities. This will include presentations at conferences (academic and user) as well as written outputs in both arenas. It is also intended to develop tool(s) and/or techniques(s) that can be applied in organisations to review and improve the development of organisational capital.",Fellowship,Closed,0,,,https://gtr.ukri.org/projects?ref=CA075234-AD9A-4B24-BC33-002B6AE639BD
CA171124-34B1-4EDC-B1D5-0132D53AA5E5,Scheduling with Resource and Job Patterns,"The project will bring together two streams of scheduling research which involve patterns of different types: resource patterns and job patterns. Resource patterns are typical for personnel scheduling problems and for project management; job patterns are usually studied within machine scheduling. In spite of the differences in the nature of two types of patterns and the differences in application areas for two types of problems, there are a number of complementary features in the underlying models which have not been explored in the past. Within this project, we intend to complete the in-depth analysis of the two models, perform the knowledge exchange between the two areas and develop a new methodological framework for solving problems with patterns. The study of the separate problems with resource patterns and those with job patterns will be concluded with the study of the combined problem with both types of patterns, which models new features of real-world applications not studied before.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=CA171124-34B1-4EDC-B1D5-0132D53AA5E5
CA24FD57-4AEF-456B-A66B-00ACC570C02A,Nuclear Structure Astrophysics and Reactions (NuSTAR) at FAIR,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=CA24FD57-4AEF-456B-A66B-00ACC570C02A
CA43A382-8413-4936-B152-01F04FDDDD8B,"Quantifying the impact of 3D effects on 3D Electrical Resistivity Tomography data at Mactaquac Dam, New Brunswick","EPSRC : John Ball : EP/R513076/1 

Geophysical techniques are being increasingly used to monitor the structural conditions of dams, due to their widespread coverage and ability to detect subsurface issues, such as the development of seepage pathways. One such technique is Electrical Resistivity Tomography (ERT), which is sensitive to moisture content and porosity, meaning it can be useful for detecting areas of potential seepage, and therefore parts of the dam which are failing.

Analysis of geophysical data often requires computer models. In my PhD I have been exploring how such models can lead to incorrect interpretations if the 3D geometry of the site or dynamic variation in water levels adjacent to the dam are not accounted for. This exchange will allow me to apply some of the approaches I have been working on to an established site in Canada where geophysical techniques have been applied. I anticipate that the work will enable greater certainties in data interpretations.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=CA43A382-8413-4936-B152-01F04FDDDD8B
CA5EA251-8415-416F-81C2-00C77DF1048C,Automated extraction of data for medical systematic reviews from variable-quality PDF documents,"Systematic reviews are a form of medical literature review designed to survey all extant research on a particular topic, in order to make recommendations to practitioners and policy makers as to what treatments should be offered based on the best-available evidence. Such reviews are very time-consuming to produce, and many of the tasks involved in writing systematic reviews are suitable for either automation or machine support. One such task is the extraction of data from reports of medical trials, typically held in PDF form, which will be used to inform the review's conclusions. This project is intended to develop new methods of providing machine support in this process, which will speed the review production process and contribute towards the goal of full automation of review production.",Studentship,Closed,0,,,https://gtr.ukri.org/projects?ref=CA5EA251-8415-416F-81C2-00C77DF1048C
CA7F1899-4FE0-4FD6-8B0F-01CDBC78B3EC,Epilepsy Networks - Joined Up Thinking For Better Care,"A major challenge in the delivery of high quality care to people with epilepsy is the accurate collection and analysis of information about their condition, and possible seizures, throughout their daily life. The Epilepsy Networks project aims to improve the provision of expert care to people with epilepsy using existing NHS resources but leveraging them with innovative use of secure mobile and social solutions. The captured information will then be embedded in the patient's NHS electronic record, and using automated analysis and clinically validated data visualisation, the project will enable a more accurate and timely assessment of the patient’s condition. This will facilitate novel clinical pathways including real-time pre-emptive intervention, reducing the cost of care and enabling the re-engineering of existing services to better meet the needs of those diagnosed with this life-altering condition. The ultimate goal is to develop a platform for connecting patients, hospital and community healthcare professionals around an innovative, shared digital record including input from patients and families for a full spectrum of medical conditions.",Collaborative R&D,Closed,0,,,https://gtr.ukri.org/projects?ref=CA7F1899-4FE0-4FD6-8B0F-01CDBC78B3EC
CA9FEA1B-CABA-4E8E-A810-0087E1A9971E,Glasgow Caledonian University and IWAD Ghana Limited AAKTP 23_24 R3,"To reduce the vulnerability of Ghanaian tomato production to climate change and variability, this project will embed expertise in smart irrigation products. It will close the gap between agricultural irrigation engineering and smart technologies.",Knowledge Transfer Partnership,Active,0,,,https://gtr.ukri.org/projects?ref=CA9FEA1B-CABA-4E8E-A810-0087E1A9971E
CAABF5E9-4CBF-4460-9F40-00675247F686,Genome-wide association mapping and landscape scale modelling of heritable ionomic diversity in Arabidopsis thaliana populations,"The proposed research utilizes genetic approaches to identify the genes that control the way plants take up mineral nutrient found in fertilizers such as potassium and phosphorus and potential toxic substances such as sodium (for the plant), and arsenic and cadmium (for humans that eat the plants). By understanding how different forms of the genes we discover are used by plants to allow them to grow in soils containing different levels of mineral nutrients or potentially toxic elements we can understand the role these genes play in allowing plants to adapt to the varied soil conditions they are exposed to in their natural habitats. A better understanding of these adaptations in natural populations of plants would have significant practical benefits for agriculture by providing the information needed for the development of new varieties of crops better able to provide the increased yields needed to meet the future demand for more cereals for biofuels, more grain for meat, and more food for the additional 2 billion people expected by 2050. The increased crop yields needed to meet these coming challenges will require a significant increase in irrigated agricultural production which will bring with it increased salinity (elevated sodium) in soils and associated yield losses. Crops adapted to maintain yields in the face of increasing salinity will therefore be essential. More efficient use of mineral nutrient fertilizers by crops would also improve yields for farmers, enhance productivity of crops on poor soils, and limit the environmental and ecological damage the production and excess use of fertilizers causes. For most of the world's population, plants are also the major source of essential dietary mineral nutrients such as calcium, potassium, manganese, iron and zinc, and therefore efforts to improve the mineral nutrient content of staple foods such as rice, maize and cassava would have significant human health impacts. Plants are also the primary entry point for a variety of toxic minerals into the food chain such as arsenic and cadmium. A better understanding of how natural plant populations have evolved over thousands of years to grow in mineral nutrient poor soils or soils with elevated salinity, cadmium or arsenic would help guide how we develop crop varieties for the future that could deliver the needed increases in yield and quality while insuring these gains against a changing climate to ensure food security for all.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=CAABF5E9-4CBF-4460-9F40-00675247F686
CB193A33-9836-49D5-B74C-020AB71DF312,New insights into the deposit architecture and emplacement mechanisms of block-and-ash flows using ground penetrating radar,"Block-and-ash flows (BAFs) are amongst the most dangerous volcanic phenomena on the planet. Generated by gravitational or explosive collapses of viscous lava domes or by the collapse of vulcanian-type eruption columns, BAFs are common at many active subduction zone volcanoes, including Colima (Mexico), Unzen (Japan), Soufri&egrave;re Hills (Montserrat), Arenal (Costa Rica) and Merapi (Indonesia), where they pose a severe threat to the surrounding population and infrastructure. Merapi, an andesitic composite volcano located in Central Java (Indonesia), is one of the most frequently erupting volcanoes in Indonesia with nearly persistent volcanic activity. Of the 1.1 million people living on the flanks of the volcano, almost half live in high-risk areas. It is estimated that property worth tens of millions of U.S. dollars lies in the vulnerability zone of the volcano and this amount is likely to increase given a population growth rate of 3% per year in the local area. Since the mid-1500s, eruptions of Merapi have caused ~7000 fatalities. More recently, BAFs from a small-scale eruption in 1994 killed 66 people, whilst the renewed activity of 2006, which, for the first time in more than a century affected densely populated areas on the volcano's southern flank, led to more fatalities. These eruptions illustrate the unpredictable and still poorly understood behaviour of BAFs, which caused havoc in areas considered relatively save from BAFs and related hazards. Furthermore, they have demonstrated the urgent need for an improved physical understanding of the mobility, transport and deposition processes of BAFs in order to improve assessments of their local hazard potential. Traditionally, qualitative models of BAF transport and deposition have been developed based on interpretations of the internal structure from resulting deposits. Unfortunately, a combination of poor exposure and rapid lateral facies variations, controlled by unknown palaeo-topography, have often complicated such field-based studies and have hindered the detailed assessment of emplacement mechanisms and, hence, the hazard potential of such flows. This proposal aims to overcome the inherent limitations of these traditional studies through the application of ground penetrating radar (GPR) to the 2006 Merapi BAF deposits, which provide a unique and ideal natural laboratory for this type of research. The application of GPR to pyroclastic deposits is relatively new and the technique is capable of allowing systematic and rapid collection of sub-surface information independently from the presence of exposures. This opens a unique perspective that, when combined with detailed sedimentological studies along exposed sections, will provide the most complete picture yet of the three-dimensional deposit architecture of BAF deposits and how this type of pyroclastic flows is emplaced. Such a level of interpretational sophistication is impossible to achieve with direct observation techniques alone. The results of this study will be instrumental in formulating a new, improved understanding of BAF-related hazards and help provide sustainable technology solutions to the challenges associated with hazard mitigation (a priority area highlighted in the NERC Strategic Plan for Science). One of the key outcomes of the project is to create a unique, well-constrained data set that has important applications to the numerical modelling of mass flows and the emplacement dynamics of multi-phase granular deposits. Consequently, the work will be of immediate benefit to all groups involved in assessing volcano hazards either directly (at observatories on some of the most active volcanoes around the world) or through remote sensing and numerical modelling techniques.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=CB193A33-9836-49D5-B74C-020AB71DF312
CB1F7586-05E0-4A9B-8480-00555BF7B52B,The impact of China's &quot;ecological civilisation&quot; principle on China's management of transboundary rivers in the region.,"My PhD thesis would address the question: How has the Chinese leadership's commitment to the principle of &quot;ecological civilisation&quot; influenced China's approach to transboundary river management? I propose to study the years 2012-2022 using a comparative analysis of three transboundary rivers that flow through China, as outlined in the Methods section below. My aim would be to develop a rigorous definition of &quot;ecological civilisation&quot;; discover whether &quot;ecological civilisation&quot; is reflected in the Chinese management of and discourse around transboundary rivers, as well as the dynamics of interaction between different levels of governance, including regional governance; and evaluate whether patterns can be observed across different river basins when different river states are involved. 

 

The originality of the thesis would lie in bringing together China's &quot;ecological civilisation&quot; and its management of and discourses around transboundary rivers. &quot;Ecological civilisation&quot; (shengtai wenming) is a Chinese concept which can be traced back to a term referred to in Scientific Communism in the former Soviet Union in 1984.1 It gradually entered the political sphere in the mid-2000s and was enshrined as a Chinese constitutional commitment in 2018. It is China's plan for sustainable development2 and includes an aspiration to lead the advancement of ecological civilisation at the international level.3 The concept remains poorly understood and understudied outside of China. A rigorous definition that could be applied across different cases has yet to be developed, and the role of the principle in Chinese foreign policies is not clear. My PhD thesis would contribute to debates about what the Chinese government means by &quot;ecological civilisation&quot;, how it shapes Chinese foreign policies and discourses, and how it can create incentives for different stakeholders within and outside China. 

 

Beyond its specific contribution to the literature on &quot;ecological civilisation&quot;, my PhD thesis would increase our understanding of the challenges of reconciling environmental and development goals in China. At the regional level, it would show how Chinese norms shape China's relations with its neighbours, as well as the distribution of resources and governance more generally. It also has global relevance, as China's &quot;ecological civilisation&quot; - which shapes its approach to energy infrastructure investments and growing role as an environmental power - will be a key part of China's rise in the 21st century. Beyond the field of Chinese Studies, it would contribute to the literature on norms in international politics, and the significance and responsibilities of great powers in international environmental politics. Finally, it would build on existing theoretical frameworks that seek to explain hydropolitics to develop a novel framework to analyse actors' interactions in the context of transboundary rivers. Further studies in these fields could build on the contributions of my thesis, for example by applying the concept of &quot;ecological civilisation&quot; to another policy area, comparing the dynamics of &quot;Western&quot; and non-Western norms, and applying the insights of the revised hydropolitics framework outside the Chinese context.",Studentship,Active,0,,,https://gtr.ukri.org/projects?ref=CB1F7586-05E0-4A9B-8480-00555BF7B52B
CB887CC7-BE83-4EF7-8451-01D3B37C59A7,Advanced high fidelity modelling of woven composites,"In the last decades, advanced composite laminates have represented one of the most used material technologies able to ensure unparalleled performance in terms of strength to weight ratio and range of applicability. However, the newest aerospace engineering challenges has led to ever increasing demand for better mechanical properties and higher reliability. Traditionally, the composites laminate exhibit poor through-thickness strength and impact toughness. Therefore, the need arises to use more reliable materials in some specific applications such as fan blades or impact resistance structural parts, which in turn led to the development of more complex fibre interweaving architectures such as the 3D woven composites. The introduction of the binder yarns aim to interlace multiple fabric planes, providing a three dimensional reinforcement. However, associated with the outstanding properties exhibited by the 3D Woven composites the exponential growth in architecture complexity poses new challenges, in terms of manufacturing and virtual modelling.

This research aims to develop state-of-the-art modelling capabilities for meso-scale damage modelling in woven textile composites. In particular, 3D woven composites debonding is one of the key damage mechanisms that have been extensively observed via experimental test studies. In the absence of debonding models, Matrix cracks can progress directly from matrix to yarn materials, resulting in a premature prediction of failure. Consequently, it is essential to include this damage mode in simulation for accurate predictions of the ultimate failure strength. Here, a novel modelling technique is proposed to include reliable debonding failure detection in the meso-scale model of textile composites. As a first step, the more traditional Voxel meshes needs to be improved due to the lack of a distinct representation of the yarn surface. So, the research starts by developing a dedicated mesh technique i.e. an original Hybrid Mesh that aims to represent the contact surfaces between matrix and yarns with a high fidelity. Finite Element Analysis models will be compared, in terms of mechanical characterisation, with experimental results. Finally, a dedicated mechanical damage models will be investigated, including the non-linear matrix behaviour under shear loading. The validation of the results will be carried out against X-ray CT scans experimental tests to capture damage morphology as well as failure strengths.

This project's outcome will provide an important virtual modelling technique to enable the better design of structural components using woven composites. The proposed meso-scale model will be integrated in a multi-scale analysis framework, standing as cutting-edge software able to investigate the mechanical behaviour from the fibre/matrix constituents up to the components level made of woven composite materials.

Key aspects that will be covered to achieve a state-of-the-art 3D woven modelling capability include:

- Dedicated matrix modelling including shearing non-linearity.
- Yarn matrix debonding damage.
- Enhanced damage progression algorithms for Voxel meshes.
- 3D Woven dedicated conformal meshing methods.
- Computational enhancements to achieve a stable implementation of damage models in an implicit integration framework.
- Enhanced damage morphology experimental verification against CT-scans.",Studentship,Closed,0,,,https://gtr.ukri.org/projects?ref=CB887CC7-BE83-4EF7-8451-01D3B37C59A7
CBE76C1E-6ADC-4216-9E1F-017AE3663AD4,"Addressing Energy Consumption and Climate Change Adaptation in non-South facing, post-Decent Homes properties.","Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",BEIS-Funded Programmes,Closed,0,,,https://gtr.ukri.org/projects?ref=CBE76C1E-6ADC-4216-9E1F-017AE3663AD4
CC4941D0-BCB6-4107-91F2-013D9FA71063,Hyperthermal atomic oxygen effects on satellite systems,"The University of Manchester is developing a unique experimental facility that replicates hyperthermal atomic oxygen flux in very low Earth orbits (VLEO), essentially a rarefied flow wind tunnel, called the Rarefied Orbital Aerodynamics Research Facility (ROAR). It will be a unique facility able to characterise the reemitted flow from surfaces and thereby determine their aerodynamic properties. The student will be one of the few PhD students with access to the ROAR facility, being able to participate in its set up, working to support its optimization beyond existing funded projects, and developing new technologies which can be validated using the facility. 

Whilst much materials science has been carried out on atomic oxygen erosion, almost none exists in relation to the beam scattering characteristics of materials and therefore their aerodynamic properties. This has implications for aerodynamic optimisation for drag minimization and aerodynamic control, and for atmospheric sensor development. In addition, the erosion characteristics of novel materials, as well as systems such as solar array interconnects, need to be characterized.

The student is still in their first year, but the project is narrowing down on possible directions:

The student will help to answer a number of research questions:
1. How closely does ROAR reproduce the aerodynamic and erosion effects of the real VLEO environment, and what improvements can be made to create better alignment?
2. How can the flow density of ROAR be improved to allow more rapid erosion experiments?
3. How can we determine the flow direction in VLEO to support aerodynamic control methods and other applications?
4. Does a greater understanding of gas surface interactions with hyperthermal atomic oxygen affect the design of systems and sensors?

Based on experimental results the student will work to develop the fundamental science of gas-surface interactions of the atmosphere with surfaces, and work to improve the performance of ROAR and how well it represents the real VLEO environment.

Depending on the studies during the PhD, specific activities could include:
 Developing improvements to ROAR to increase the atomic oxygen flux enabling erosion studies of materials and satellite systems.
 Developing VLEO sensors, such as a flow sensor, for use with aerodynamic attitude control concepts and other applications.
 Comparing materials performance from satellite flight data with that from ROAR to determine what changes to the system may be required to more closely replicate the VLEO environment, and how these could be implemented.
 Use gas surface interaction data to inform the design of sensors and systems",Studentship,Closed,0,,,https://gtr.ukri.org/projects?ref=CC4941D0-BCB6-4107-91F2-013D9FA71063
CC4954D1-8CE0-43B9-BFAD-01DFA8571AAE,Improved efficiencies during health emergencies through enhanced visualisation of tubes and lines in the ITU setting,"The Covid-19 pandemic has seen a huge increase in the number of hospital admissions for patients requiring care in intensive therapy/care units (ITU). These patients are often critically ill, immobile and in need of rapid interventions to assist with breathing, feeding and deployment of other health support systems. This influx has also highlighted how inadequate current mobile imaging systems are for the provision of care for these patients, with imaging for placement of tubes, lines and other devices often requiring repeats due to poor image quality. This increases the strain on an already stretched NHS resource pool and results in other services being reduced in a time of crisis.

IBEX Trueview is a novel physics-based X-ray imaging technology that has been demonstrated to enhance image quality in mobile chest X-rays (CXR) through accurate removal of the deleterious effects of scatter. This project will additionally demonstrate the potential for IBEX Trueview to improve the quality of tube and line imaging through application of unique &quot;composition-guided post processing&quot; (CGPP) methods.

This project will build upon the core CGPP algorithm to develop novel methods to enhance the visibility of lines and tubes whilst retaining high quality diagnostic images. The value of this for improved treatment in the ITU setting will be tested through an evaluation on consented patient images, and a health economics study which will determine its impact for the future sustainability of NHS ITU services during healthcare emergencies.",Collaborative R&D,Closed,0,,,https://gtr.ukri.org/projects?ref=CC4954D1-8CE0-43B9-BFAD-01DFA8571AAE
CC49B18A-AA9C-4C6C-A9EA-01265E27681A,[AGRIFOOD] Do mycorrhizal fungi facilitate root defence signalling in belowground predator-prey interactions?,"Ensuring future food security in the UK will rely on increasing crop production by c. 70% by 2070. Meeting these production goals will depend on reducing crop losses to insect pests at a time when new pesticide legislation makes pest management increasingly challenging. Plant derived resistance, and particularly multi-species interactions that enhance such crop resistance, could therefore be invaluable. The aim of this project is to develop a sustainable biological control system for vine weevil (Otiorhynchus sulcatus) in a model perennial crop (red raspberry; Rubus idaeus) using a combination of arbuscular mycorrhizal fungi (AMF) and entomopathogenic nematodes. Increasing evidence points to the importance of root defences against belowground attack, including directly detrimental effects on the attacker and the recruitment of antagonists (i.e. indirect defence). Root defence signalling is only now being characterised in some plant species, but nothing is known about how AMF communities influence these processes despite good evidence for AMF generally increasing resistance to root herbivory. In particular, we hypothesise that some combinations of AMF species will facilitate root defences either directly or indirectly. The proposed research will identify key AMF species that influence root defence signalling and examine the responses of root-feeding weevil larvae to various combinations of these species. The collaboration between RHUL (Prof. Gange) and SCRI-MLURI (Drs Johnson, Bennett and Dawson) will allow the student to perform state of the art metabolomic profiling and measurement of in situ root exudation patterns, to gain a mechanistic understanding of the resistance. The most promising combinations of AMF will then be tested in conjunction with nematodes, to identify that which provides maximum levels of weevil control. This project is strongly aligned with the NERC CASE Priority area of Food and Agriculture (AGRIFOOD) and involves one of Europes main plant breeders (SCRI, a charitable company limited by guarantee) as the CASE partner. In particular, the project combines fundamental environmental research at one of the UK's leading biology departments (RHUL) with applied expertise at one of the world leaders in soft fruit production, ecology and protection (SCRI).",Training Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=CC49B18A-AA9C-4C6C-A9EA-01265E27681A
CC6EB366-D1B6-484C-85F8-0175AA6D0F0B,Integrated Land &amp; Water Management in Floodplains: Experience of Agricultural Flood Defence Schemes in England and Wales,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=CC6EB366-D1B6-484C-85F8-0175AA6D0F0B
CD3C23E2-8F80-458C-B929-0046744D8612,"Identifying orbital- and sub-orbital-scale controls on the Asian summer monsoon: a 500,000 year hydroclimate record from Nam Co, Tibet [NamCore-UK]","The Tibetan Plateau, located north of the Himalaya mountain range, is a large geographical area with an elevation greater than 4 km above sea-level. It is called &quot;The Third Pole&quot; because it has the third highest glacier ice volume after the Arctic and Antarctic, and it is a region that is already experiencing the effects on the ongoing global climate crisis. The Tibetan Plateau and associated glacier ice also have great significance for many neighbouring Asian countries, being the source of many of the major river systems supplying water to 100s of millions of people, as well as sediment that builds several mega-deltas that are homes to 10s of millions of individuals. The Tibetan Plateau also plays a major role in the Indian summer monsoon atmospheric circulation system, with the Sun's heating of the high-altitude region traditionally thought to set up a low-pressure cell (i.e., upward flowing heated air), into which wetter air masses are drawn from the Indian Ocean, from which seasonal monsoonal rain then falls over the Indian sub-continent. However, there remains a lack of detailed understanding of the controls on, and the complexity of, Asian monsoon systems, and additional knowledge is required in relation to how climate in this region will develop under future climate-change scenarios that will result from ongoing global warming.

One way to gain an improved understanding of natural Earth systems, such as the Indian summer monsoon, is to investigate such systems in the historical and geological past, i.e. by the reconstruction of past climate (called palaeoclimate), one commonly used statement being &quot;the past is the key to the present&quot;. To be able to investigate palaeoclimate it is necessary to have an archive of information and a means to reconstruct key palaeoclimate parameters, the latter termed a proxy-based approach because one measures something preserved in the archive (the proxy) that exhibits a relationship with the key parameter of interest. Continental lake sediments are one important archive and this project will utilise such materials from lake Nam Co on the Tibetan Plateau. Prior investigations of this lake have shown there is around 700 metres of sediment buried below the lake floor and it is expected that these sediments extend back to around one million years before present. The significant international value of the Nam Co lake sediment archive was recognised in summer 2020 by panels of international researchers who awarded US$1.5M from the International Continental Drilling Project (ICDP), an international agency currently with 21 member countries (including the UK). An additional US$0.9M funding also has already been committed by the Institute of Tibetan Plateau Research, Chinese Academy of Science (Beijing, China), further confirming the significance of this large-scale international research project.

The Nam Co sediment archive will be recovered during summer 2023 by coring from a drilling rig sitting on top a barge that will float on the lake surface, an approach that has been applied successfully to many other ICDP lake drilling projects. Once the lake sediments have been recovered from below the lake floor they will be subject to numerous biological, chemical and physical measurements, in order to address the fundamental science questions that the Nam Co sediment archive will allow to be addressed. This UK NERC-funded project, including two of the proponents of the main ICDP project, will: 1) contribute additional funding to the lake coring operations; 2) apply chemistry-based dating techniques, so that the ages of the recovered sediments can be determined; 3) complete chemical proxy measurements on the lake sediments for palaeoclimate reconstruction, specifically with a focus on improving understanding of the water balance on the Tibetan Plateau and how that relates to controls on the Indian summer monsoon.",Research Grant,Active,0,,,https://gtr.ukri.org/projects?ref=CD3C23E2-8F80-458C-B929-0046744D8612
CD53A6CA-C6DD-4C16-8839-00EC800C0555,Colonial Coral: Design for Decolonising More-than-Human Worlds in the Natural History Museum,"As part of the nineteenth-century museum project, collections of natural history, such as the Natural History Museum (NHM) in London formed part of a colonial paradigm. However, the naturalised context of scientific value has often obscured such collections' problematic history. It has also absolved them from repatriation and the implementation of explicitly decolonial practices. Nevertheless, direct links between colonialism, climate change and biodiversity loss point to the urgency of the area of examination for natural collections. This project explores how to promote ocean literacy through the interdisciplinary decolonial contextualisation and activation of coral collections. It investigates how historical and contemporary coral collections can be recontextualised within a postnatural decolonial framework. It also questions how these collections can perform as catalysts for public environmental care and transformative creative practices cultivating marine life's convivial conservation. It has been observed globally that coral reefs are declining and with them the diverse ecological networks they support (Eddy et al., 2021). The NHM holds an extensive collection of ancient and modern coral specimens. In the past few years, the organisation has been giving special attention to ocean ecology and contemporary discourses around extinction and the biodiversity crisis. This was exemplified by the display of 'Hope' the blue whale in the central Hall and of new interpretation material on evolution, biodiversity and sustainability. The project will expand on this, employing transdisciplinary methods including material analysis, interviews, public workshops and design interventions in the exhibition and interpretation space. These methods will evolve within a conceptual framework informed by feminist, decolonial and postnatural scholarship. The research will result in a publicly available repository of interviews and resources on the socio-natural history of corals as well as a toolkit for the creative and situated activation of collection and experience-based curation within the museum space.",Studentship,Active,0,,,https://gtr.ukri.org/projects?ref=CD53A6CA-C6DD-4C16-8839-00EC800C0555
C4C0FE34-99A7-4628-BE09-012EC86C559A,SUPERGEN: Delivery of Sustainable Hydrogen,"We seek to deliver new technologies capable of clean and cost-effective conversion of low-carbon electricity and various carbon sources, including biomass and waste, into hydrogen. We have set up a consortium to address this target involving 14 University research groups. This will achieve significant critical mass and provide a proactive consortium, well linked to a range of industrial actors, to address these major long term problems. The main strands of the project relate to advanced catalytic and membrane production routes for conversion of carbonaceous sources and the integration of such processes, advanced electrochemical production and conversion of hydrogen and socio-technical analysis and appraisal of these technologies. The project will be carefully managed to encourage networking, exchange of people and ideas, training of personnel, knowledge transfer activities, outreach and dissemination.WP1: Production of hydrogen from carbonaceous sourcesThe purpose of this WP is to investigate and optimise the production of high purity hydrogen from hydrocarbon and oxygenated-hydrocarbon sources. We will develop innovative processes for both low and high temperature catalytic hydrogen production processes. We focus on low temperature reforming of oxygenated hydrocarbons because of favourable thermodynamics. These systems can be employed with or without hydrogen permselective membranes for enhancing hydrogen purity. For high temperature reforming of hydrocarbons we focus on membrane developments and thermochemical cycles (chemical looping) to separate hydrogen from the reaction mixture.WP2: Sustainable hydrogen from electronsThe purpose of this WP is to develop more cost effective and efficient technologies to produce hydrogen from sustainably produced electricity, especially for distributed, smaller scale systems. Electrolyser concepts will be tested and modelled novel system concepts investigated. High temperature electrolysis, which offers enhanced electrical efficiency, will be developed and the possibility of combining this with an innovative liquefaction process investigated. Electrochemical routes to alternative hydrogen containing vectors will be explored.WP3: Socio-technical analysis and appraisal of hydrogen productionThe purpose of this interdisciplinary WP will be to bring together the engineering and socio-economic dimensions of the consortium's research, benchmarking current and future technological performance, and undertaking rigorous interdisciplinary analysis and appraisal of the potential for the novel catalytic and electrolytic hydrogen production, and post production conversion processes, being developed by the consortium to contribute to the large-scale delivery of sustainable hydrogen.WP4: Management, knowledge transfer, dissemination and networkingThe consortium will strongly promote industrial engagement and dissemination in order to maximise knowledge transfer and technology uptake in this key environmental and commercial topic. We will provide a rounded training in hydrogen production and energy systems to our 20 researchers through exchanges, workshops and training schools. Part of this WP will also analyse the knowledge transfer process looking at innovation systems and socio-technical transitions in relation to delivering sustainable hydrogen.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=C4C0FE34-99A7-4628-BE09-012EC86C559A
